"Placement State","Nationality","Placement City","CY 2010","CY 2011","CY 2012","CY 2013","CY 2014","CY 2015","CY 2016","CY 2017","CY 2018","CY 2019","CY 2020","center"
"California","Afghanistan","Alameda","3","0","0","0","0","0","0","0","0","0","0","[-122.2416,37.7652]"
"California","Bhutan","Alameda","14","2","0","0","4","0","0","0","0","0","0","[-122.2416,37.7652]"
"California","Iraq","Alameda","3","0","1","2","0","0","0","0","0","0","0","[-122.2416,37.7652]"
"California","Iran","Albany","0","0","0","1","0","0","0","0","0","0","0","[-122.2977,37.8869]"
"California","Burma","Alhambra","0","0","1","4","1","0","5","3","0","0","0","[-118.1268,34.0927]"
"California","China","Alhambra","1","0","0","4","0","0","0","0","0","0","0","[-118.1268,34.0927]"
"California","Iran","Alhambra","0","0","0","1","0","9","0","0","0","0","0","[-118.1268,34.0927]"
"California","Vietnam","Alhambra","3","0","0","0","0","0","0","0","0","0","0","[-118.1268,34.0927]"
"California","Iran","Aliso Viejo","1","5","4","5","2","0","0","0","0","0","0","[-117.7258,33.5761]"
"California","Iraq","Alpine","3","0","4","0","0","0","0","0","0","0","0","[-116.7664,32.8351]"
"California","Iraq","Altadena","0","0","0","0","4","0","0","0","0","0","0","[-118.1352,34.1863]"
"California","Afghanistan","Anaheim","8","8","0","3","0","0","0","1","0","0","0","[-117.9117,33.8348]"
"California","Burma","Anaheim","21","21","10","0","2","0","0","0","0","0","0","[-117.9117,33.8348]"
"California","Cuba","Anaheim","0","1","0","0","0","0","0","0","0","0","0","[-117.9117,33.8348]"
"California","Egypt","Anaheim","0","0","0","0","0","0","3","0","0","0","0","[-117.9117,33.8348]"
"California","El Salvador","Anaheim","0","0","0","0","0","0","0","2","0","0","0","[-117.9117,33.8348]"
"California","Eritrea","Anaheim","0","0","1","0","0","0","0","0","0","0","0","[-117.9117,33.8348]"
"California","Ethiopia","Anaheim","0","0","0","0","5","0","0","0","0","0","0","[-117.9117,33.8348]"
"California","Guatemala","Anaheim","0","0","0","0","0","0","1","0","0","0","0","[-117.9117,33.8348]"
"California","Iran","Anaheim","0","9","2","1","7","8","9","9","0","0","0","[-117.9117,33.8348]"
"California","Iraq","Anaheim","86","19","78","87","71","30","62","9","0","0","0","[-117.9117,33.8348]"
"California","Kenya","Anaheim","0","0","13","0","0","0","0","0","0","0","0","[-117.9117,33.8348]"
"California","Pakistan","Anaheim","0","0","0","0","1","0","0","0","0","0","0","[-117.9117,33.8348]"
"California","Palestine","Anaheim","0","0","0","0","0","0","0","2","0","0","0","[-117.9117,33.8348]"
"California","Somalia","Anaheim","7","17","50","68","22","6","0","0","0","0","0","[-117.9117,33.8348]"
"California","Syria","Anaheim","5","0","0","0","0","7","34","24","0","0","0","[-117.9117,33.8348]"
"California","Vietnam","Anaheim","9","0","0","0","0","0","0","0","0","0","0","[-117.9117,33.8348]"
"California","Syria","Anheim","0","0","0","0","0","0","1","0","0","0","0","[-117.840699,33.863875]"
"California","Afghanistan","Antelope","0","0","0","6","0","4","0","0","0","0","1","[-121.33,38.7082]"
"California","Armenia","Antelope","0","0","0","0","2","0","1","0","0","0","0","[-121.33,38.7082]"
"California","Belarus","Antelope","0","0","0","0","2","1","19","8","20","0","0","[-121.33,38.7082]"
"California","Iran","Antelope","1","0","0","0","0","0","0","0","0","0","0","[-121.33,38.7082]"
"California","Iraq","Antelope","0","0","0","0","0","1","1","0","0","0","0","[-121.33,38.7082]"
"California","Moldova","Antelope","4","15","0","0","0","14","0","6","0","0","0","[-121.33,38.7082]"
"California","Russia","Antelope","0","0","0","0","0","7","1","0","0","0","0","[-121.33,38.7082]"
"California","Ukraine","Antelope","10","4","17","0","32","47","60","53","66","9","4","[-121.33,38.7082]"
"California","Uzbekistan","Antelope","0","0","0","5","0","0","0","0","0","0","0","[-121.33,38.7082]"
"California","Afghanistan","Antioch","0","0","0","0","4","0","0","0","0","0","0","[-121.8058,38.0049]"
"California","El Salvador","Antioch","0","0","0","0","0","0","1","0","0","0","0","[-121.8058,38.0049]"
"California","Iran","Antioch","0","0","1","0","0","0","0","0","0","0","0","[-121.8058,38.0049]"
"California","Iraq","Antioch","5","0","0","0","2","3","0","0","0","0","0","[-121.8058,38.0049]"
"California","Iraq","Apple Valley","0","0","0","5","0","0","9","0","0","0","0","[-117.1859,34.5008]"
"California","Iraq","Aptos","0","0","0","3","0","0","0","0","0","0","0","[-121.8976,36.9788]"
"California","Burma","Arcadia","0","1","1","0","0","2","0","0","0","0","0","[-118.0401,34.1362]"
"California","Egypt","Arcadia","0","0","4","0","0","0","0","0","0","0","0","[-118.0401,34.1362]"
"California","Iran","Arcadia","4","0","0","2","0","0","0","0","0","0","0","[-118.0401,34.1362]"
"California","Iraq","Arcadia","0","3","0","0","0","0","0","0","0","0","0","[-118.0401,34.1362]"
"California","El Salvador","Arleta","0","0","0","0","0","0","0","1","0","0","0","[-118.4263,34.2392]"
"California","Afghanistan","Auburn","0","0","0","0","0","0","1","0","0","0","0","[-121.074,38.8946]"
"California","Burma","Auburn","0","0","0","0","0","1","0","0","0","0","0","[-121.074,38.8946]"
"California","Moldova","Auburn","0","0","0","0","5","0","0","0","0","0","0","[-121.074,38.8946]"
"California","Burma","Azusa","0","1","0","0","0","0","0","0","0","0","0","[-117.9056,34.1339]"
"California","Iraq","Azusa","4","0","1","0","0","0","0","0","0","0","0","[-117.9056,34.1339]"
"California","Burma","Bakersfield","10","2","0","0","4","0","0","0","0","0","0","[-119.0195,35.3739]"
"California","Cuba","Bakersfield","0","0","3","0","0","0","0","0","0","0","0","[-119.0195,35.3739]"
"California","El Salvador","Bakersfield","0","0","0","0","0","0","0","1","6","0","0","[-119.0195,35.3739]"
"California","Iran","Bakersfield","1","0","0","1","0","0","0","0","0","0","0","[-119.0195,35.3739]"
"California","Iraq","Bakersfield","8","0","3","14","2","0","0","0","0","0","0","[-119.0195,35.3739]"
"California","China","Baldwin Park","3","0","0","0","0","0","0","0","0","0","0","[-117.9612,34.0855]"
"California","Russia","Banning","2","0","5","0","0","0","0","0","0","0","0","[-116.8753,33.9256]"
"California","Iraq","Barstow","2","1","13","0","10","0","0","0","0","0","0","[-117.0172,34.8958]"
"California","El Salvador","Bell","0","0","0","0","0","0","2","0","0","0","0","[-118.15056,33.96528]"
"California","Iran","Bell Canyon","0","0","0","0","0","0","3","0","0","0","0","[-118.62,34.19]"
"California","El Salvador","Bell Gardens","0","0","0","0","0","0","0","0","1","0","0","[-118.1515,33.9653]"
"California","Honduras","Bell Gardens","0","0","0","0","0","0","2","0","0","0","0","[-118.1515,33.9653]"
"California","El Salvador","Bellflower","0","0","0","0","0","0","0","2","0","0","0","[-118.1168,33.8826]"
"California","Eritrea","Bellflower","4","0","0","0","0","1","0","0","0","0","0","[-118.1168,33.8826]"
"California","Iran","Bellflower","2","3","0","0","0","0","0","0","0","0","0","[-118.1168,33.8826]"
"California","Iraq","Belmont","0","0","8","0","0","0","0","0","0","0","0","[-122.2758,37.5202]"
"California","Eritrea","Berkeley","1","0","1","0","0","0","0","0","0","0","0","[-122.2729,37.8708]"
"California","Iran","Berkeley","0","4","0","0","1","0","0","0","0","0","0","[-122.2729,37.8708]"
"California","Iraq","Berkeley","2","2","0","0","1","0","0","0","0","0","0","[-122.2729,37.8708]"
"California","Russia","Berkeley","0","2","0","0","0","0","0","0","0","0","0","[-122.2729,37.8708]"
"California","Cuba","Beverly Hills","0","0","0","0","3","0","0","0","0","0","0","[-118.4004,34.0736]"
"California","Iran","Beverly Hills","0","1","2","1","0","0","2","1","0","0","0","[-118.4004,34.0736]"
"California","Russia","Beverly Hills","2","0","0","0","0","0","0","0","0","0","0","[-118.4004,34.0736]"
"California","Cuba","Bonita","0","0","0","0","2","0","0","0","0","0","0","[-117.03,32.6578]"
"California","Iraq","Bonita","22","4","5","3","0","0","0","0","0","0","0","[-117.03,32.6578]"
"California","Iran","Bonsall","0","0","0","0","0","0","0","2","0","0","0","[-117.2259,33.2887]"
"California","Iran","Bradbury","0","2","0","0","0","0","0","0","0","0","0","[-117.868133693933,33.6373485]"
"California","Iran","Brea","0","0","0","0","0","3","0","2","0","0","0","[-117.8889,33.917]"
"California","Iraq","Brentwood","2","0","0","0","0","0","0","0","0","0","0","[-121.696,37.9318]"
"California","Afghanistan","Buena Park","0","0","0","0","0","0","1","0","0","0","0","[-117.9962,33.8704]"
"California","Cuba","Buena Park","0","0","0","2","0","0","0","0","0","0","0","[-117.9962,33.8704]"
"California","Guatemala","Buena Park","0","0","0","0","0","0","0","13","0","0","0","[-117.9962,33.8704]"
"California","Iran","Buena Park","0","0","0","0","0","0","2","0","0","0","0","[-117.9962,33.8704]"
"California","Iraq","Buena Park","0","0","0","4","4","0","0","3","0","0","0","[-117.9962,33.8704]"
"California","Belarus","Burbank","0","0","0","0","0","0","4","0","0","0","0","[-118.3259,34.1816]"
"California","El Salvador","Burbank","0","0","0","0","0","0","1","1","0","0","0","[-118.3259,34.1816]"
"California","Iran","Burbank","177","68","56","69","35","43","49","20","0","1","0","[-118.3259,34.1816]"
"California","Iraq","Burbank","9","7","14","17","5","0","0","3","0","0","0","[-118.3259,34.1816]"
"California","Russia","Burbank","0","0","0","0","0","0","1","0","0","0","0","[-118.3259,34.1816]"
"California","Syria","Burbank","0","0","1","0","0","0","0","0","0","0","0","[-118.3259,34.1816]"
"California","Iraq","Burlingame","0","0","0","0","0","0","4","0","0","0","0","[-122.3661,37.5841]"
"California","Iran","Calabasas","0","3","0","0","0","0","0","1","0","0","0","[-118.6441,34.1447]"
"California","Cuba","Calexico","0","0","0","7","2","0","0","0","0","0","0","[-115.4989,32.6789]"
"California","Iraq","Calipatria","0","1","0","0","0","0","0","0","0","0","0","[-115.5142,33.1256]"
"California","Iran","Camarillo","0","0","3","4","6","4","0","0","0","0","0","[-119.0376,34.2164]"
"California","Iraq","Camarillo","7","0","0","0","0","0","0","0","0","0","0","[-119.0376,34.2164]"
"California","Syria","Camarillo","0","0","0","0","0","0","0","4","0","0","0","[-119.0376,34.2164]"
"California","Dem. Rep. Congo","Campbell","0","0","0","0","0","0","3","0","0","0","0","[-121.9456,37.2883]"
"California","Ethiopia","Campbell","0","0","0","0","1","0","0","0","0","0","0","[-121.9456,37.2883]"
"California","Iran","Campbell","12","11","1","0","0","0","0","0","0","0","0","[-121.9456,37.2883]"
"California","Iraq","Campbell","0","4","1","6","0","0","0","0","0","0","0","[-121.9456,37.2883]"
"California","Sierra Leone","Campbell","0","0","0","1","0","0","0","0","0","0","0","[-121.9456,37.2883]"
"California","Afghanistan","Canoga Park","0","0","0","0","0","0","3","0","0","0","0","[-118.5978,34.2011]"
"California","El Salvador","Canoga Park","0","0","0","0","0","0","0","0","3","0","0","[-118.5978,34.2011]"
"California","Iran","Canoga Park","19","0","5","3","1","10","0","4","0","0","0","[-118.5978,34.2011]"
"California","Iraq","Canoga Park","0","0","0","0","4","0","0","0","0","1","0","[-118.5978,34.2011]"
"California","Kazakhstan","Canoga Park","0","0","0","0","0","0","4","0","0","0","0","[-118.5978,34.2011]"
"California","Burma","Canyon Country","0","0","0","2","0","0","0","0","0","0","0","[-118.472,34.4233]"
"California","Iran","Canyon Country","4","4","0","0","0","0","0","0","0","0","0","[-118.472,34.4233]"
"California","Syria","Canyon Country","0","0","0","0","0","0","0","1","0","0","0","[-118.472,34.4233]"
"California","Iran","Carlsbad","0","0","0","0","2","0","0","0","0","0","0","[-117.3506,33.1581]"
"California","Iraq","Carlsbad","8","0","0","4","3","0","0","0","0","0","0","[-117.3506,33.1581]"
"California","Ukraine","Carlsbad","0","1","0","0","0","0","0","0","0","0","0","[-117.3506,33.1581]"
"California","Iraq","Carmel","0","0","0","0","3","0","0","0","0","0","0","[-121.91,36.54]"
"California","Afghanistan","Carmichael","1","0","0","0","0","0","0","0","0","11","0","[-121.3283,38.6171]"
"California","Belarus","Carmichael","5","0","0","0","0","0","0","0","0","0","0","[-121.3283,38.6171]"
"California","Bhutan","Carmichael","4","7","0","0","0","0","0","0","0","0","0","[-121.3283,38.6171]"
"California","Cuba","Carmichael","1","2","0","0","1","0","0","0","0","0","0","[-121.3283,38.6171]"
"California","Dem. Rep. Congo","Carmichael","0","0","1","0","0","0","0","0","0","0","0","[-121.3283,38.6171]"
"California","Eritrea","Carmichael","0","0","0","0","0","0","1","0","0","0","0","[-121.3283,38.6171]"
"California","Iran","Carmichael","0","2","1","0","0","7","2","1","0","0","0","[-121.3283,38.6171]"
"California","Iraq","Carmichael","52","4","40","31","19","20","20","0","0","3","0","[-121.3283,38.6171]"
"California","Kazakhstan","Carmichael","0","4","0","0","0","0","4","0","0","0","0","[-121.3283,38.6171]"
"California","Moldova","Carmichael","0","4","0","1","4","4","5","14","16","0","0","[-121.3283,38.6171]"
"California","Palestine","Carmichael","0","0","0","3","0","0","0","0","0","0","0","[-121.3283,38.6171]"
"California","Russia","Carmichael","0","0","0","0","0","19","8","0","0","0","0","[-121.3283,38.6171]"
"California","Syria","Carmichael","0","0","0","0","0","0","11","0","0","0","0","[-121.3283,38.6171]"
"California","Ukraine","Carmichael","0","0","0","0","1","10","12","5","29","4","0","[-121.3283,38.6171]"
"California","Iraq","Carson","0","0","4","0","0","0","0","0","0","0","0","[-118.2518,33.8322]"
"California","Bhutan","Castro Valley","0","0","0","0","3","3","0","0","0","0","0","[-122.0864,37.6941]"
"California","Burma","Castro Valley","0","0","0","0","0","0","0","2","0","0","0","[-122.0864,37.6941]"
"California","Russia","Castro Valley","0","0","0","1","0","0","0","0","0","0","0","[-122.0864,37.6941]"
"California","Iraq","Cathedral City","6","0","5","5","0","0","0","0","0","0","0","[-116.4641,33.781]"
"California","Iraq","Ceres","9","1","22","5","0","0","0","2","0","0","0","[-120.9577,37.5949]"
"California","Iran","Cerritos","1","1","0","0","0","0","0","0","0","0","0","[-118.0539,33.8644]"
"California","Iran","Chatsworth","10","4","3","1","2","1","5","0","0","0","0","[-118.6023,34.2596]"
"California","Iraq","Chatsworth","0","0","6","0","0","0","0","0","0","0","0","[-118.6023,34.2596]"
"California","Syria","Chatsworth","0","0","2","0","0","0","0","0","0","0","0","[-118.6023,34.2596]"
"California","Laos","Chico","9","2","0","0","0","0","0","0","0","0","0","[-121.8375,39.7285]"
"California","Russia","Chico","0","0","0","0","1","0","0","0","0","0","0","[-121.8375,39.7285]"
"California","El Salvador","Chino","0","0","0","0","0","0","0","0","3","0","0","[-117.6901,34.0134]"
"California","Iraq","Chino","1","7","0","0","0","0","0","0","0","0","0","[-117.6901,34.0134]"
"California","Nepal","Chino","0","0","2","0","0","0","0","0","0","0","0","[-117.6901,34.0134]"
"California","Pakistan","Chino","0","0","0","8","0","0","0","0","0","0","0","[-117.6901,34.0134]"
"California","Ukraine","Chino","0","0","0","0","0","6","0","0","0","0","0","[-117.6901,34.0134]"
"California","Afghanistan","Chula Vista","0","0","0","0","0","4","0","0","0","0","0","[-117.0842,32.6401]"
"California","Eritrea","Chula Vista","0","0","1","0","0","0","0","0","0","0","0","[-117.0842,32.6401]"
"California","Iran","Chula Vista","0","0","4","0","0","0","0","0","0","0","0","[-117.0842,32.6401]"
"California","Iraq","Chula Vista","30","5","6","8","18","0","3","0","0","0","0","[-117.0842,32.6401]"
"California","Afghanistan","Citrus Heights","0","0","0","0","0","0","0","0","0","0","5","[-121.2811,38.7071]"
"California","Armenia","Citrus Heights","0","0","8","2","2","0","0","0","0","0","0","[-121.2811,38.7071]"
"California","Belarus","Citrus Heights","0","2","0","0","0","9","0","0","0","1","0","[-121.2811,38.7071]"
"California","Burma","Citrus Heights","0","0","0","0","0","0","0","0","1","1","0","[-121.2811,38.7071]"
"California","Eritrea","Citrus Heights","0","0","0","0","0","0","0","0","1","5","0","[-121.2811,38.7071]"
"California","Iran","Citrus Heights","3","0","2","6","14","4","5","6","0","0","0","[-121.2811,38.7071]"
"California","Iraq","Citrus Heights","0","0","5","0","0","1","5","4","0","0","0","[-121.2811,38.7071]"
"California","Ivory Coast","Citrus Heights","0","0","0","0","0","0","0","0","1","0","0","[-121.2811,38.7071]"
"California","Moldova","Citrus Heights","2","10","5","0","3","5","4","4","0","0","0","[-121.2811,38.7071]"
"California","Russia","Citrus Heights","0","0","0","0","1","17","15","4","0","0","0","[-121.2811,38.7071]"
"California","Ukraine","Citrus Heights","11","5","17","0","25","80","84","52","55","34","3","[-121.2811,38.7071]"
"California","Iraq","Claremont","0","0","4","0","0","0","0","0","0","0","0","[-117.7198,34.0967]"
"California","Syria","Claremont","0","0","0","0","0","0","4","0","0","0","0","[-117.7198,34.0967]"
"California","Iraq","Clovis","4","3","0","0","0","0","0","0","0","0","0","[-119.7029,36.8252]"
"California","Laos","Clovis","1","0","0","0","0","0","0","0","0","0","0","[-119.7029,36.8252]"
"California","Ukraine","Clovis","0","0","0","0","0","0","0","6","0","0","0","[-119.7029,36.8252]"
"California","Burma","Colma","0","5","0","0","0","0","0","0","0","0","0","[-122.4597,37.6769]"
"California","El Salvador","Colton","0","0","0","0","0","0","0","0","1","0","1","[-117.3137,34.0739]"
"California","Iran","Colton","0","0","0","0","0","0","3","0","0","0","0","[-117.3137,34.0739]"
"California","Cuba","Compton","0","0","0","4","0","0","0","0","0","0","0","[-118.226,33.8949]"
"California","El Salvador","Compton","0","0","0","0","0","0","0","0","7","0","0","[-118.226,33.8949]"
"California","Honduras","Compton","0","0","0","0","0","0","1","0","0","0","0","[-118.226,33.8949]"
"California","Iraq","Compton","0","0","5","0","0","0","0","0","0","0","0","[-118.226,33.8949]"
"California","Burma","Concord","0","4","3","0","2","1","0","0","0","0","0","[-122.0311,37.978]"
"California","Iraq","Concord","7","4","1","7","0","0","0","0","0","0","0","[-122.0311,37.978]"
"California","Russia","Corning","0","0","0","0","0","0","0","1","0","0","0","[-122.1792,39.9277]"
"California","Afghanistan","Corona","0","0","0","0","0","0","1","0","0","0","0","[-117.5664,33.8753]"
"California","El Salvador","Corona","0","0","0","0","0","0","0","1","0","0","0","[-117.5664,33.8753]"
"California","Iran","Corona","3","4","0","6","0","0","2","0","0","0","0","[-117.5664,33.8753]"
"California","Iraq","Corona","0","0","0","1","0","1","3","0","0","0","1","[-117.5664,33.8753]"
"California","Syria","Corona","0","0","0","0","0","0","6","0","0","0","0","[-117.5664,33.8753]"
"California","Iran","Corona Del Mar","1","0","0","0","0","3","0","0","0","0","0","[-117.8725,33.5995]"
"California","Eritrea","Corte Madera","1","0","0","0","0","0","0","0","0","0","0","[-122.5275,37.9255]"
"California","Iran","Costa Mesa","0","0","1","7","0","0","0","0","0","0","0","[-117.9033,33.6633]"
"California","Iraq","Costa Mesa","6","0","6","2","2","0","0","0","0","0","0","[-117.9033,33.6633]"
"California","Iran","Coto De Caza","0","2","0","0","0","0","0","0","0","0","0","[-117.587,33.6037]"
"California","Burma","Covina","1","1","0","1","2","0","0","0","0","0","0","[-117.8891,34.0878]"
"California","Iraq","Covina","1","0","7","4","0","7","0","0","0","0","0","[-117.8891,34.0878]"
"California","Burma","Culver City","0","0","0","0","0","6","0","0","0","0","0","[-118.3965,34.0211]"
"California","Iran","Culver City","0","0","3","2","0","0","0","0","0","0","0","[-118.3965,34.0211]"
